Data_Uploaded,Date_Uploaded,Monitored_By,Date_Monitored,Location,Replicate,Site,Species,Treatment,Prop_ID,Time_Period,Survivorship,Condition,Pests,Leaf_Color,RHMA_Height_1,RHMA_Height_2,RHMA_Epi_Length,LARA_Height_1,LARA_Height_2,Number_Branches,Leaves_Main,Leaves_Branches,Total_Leaves,Nodes_Main,Nodes_Branches,Total_Nodes,Notes,...29
LG,10/29/2024,"LG, MA",10/29/2024,11,4,VB,LARA,E,LE-16,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
LG,10/29/2024,"LG, MA",10/29/2024,11,4,VB,LARA,E,LE-17,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
LG,10/29/2024,"LG, MA",10/29/2024,11,4,VB,LARA,E,LE-18,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
LG,10/29/2024,"LG, MA",10/29/2024,11,4,VB,LARA,E,LE-19,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
LG,10/29/2024,"LG, MA",10/29/2024,11,4,VB,LARA,E,LE-20,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,2,1,MB,LARA,E,LE-21,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,2,1,MB,LARA,E,LE-22,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,2,1,MB,LARA,E,LE-23,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,2,1,MB,LARA,E,LE-24,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,2,1,MB,LARA,E,LE-25,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,19,2,MB,LARA,E,LE-26,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,19,2,MB,LARA,E,LE-27,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,"TT, AD",11/03/2024,19,2,MB,LARA,E,LE-28,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,19,2,MB,LARA,E,LE-29,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,19,2,MB,LARA,E,LE-30,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,1,3,MB,LARA,E,LE-31,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,1,3,MB,LARA,E,LE-32,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,1,3,MB,LARA,E,LE-33,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,1,3,MB,LARA,E,LE-34,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,1,3,MB,LARA,E,LE-35,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,11,4,MB,LARA,E,LE-36,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,11,4,MB,LARA,E,LE-37,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,11,4,MB,LARA,E,LE-38,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,11,4,MB,LARA,E,LE-39,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,11,4,MB,LARA,E,LE-40,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,2,1,PR,LARA,E,LE-41,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,2,1,PR,LARA,E,LE-42,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,2,1,PR,LARA,E,LE-43,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,2,1,PR,LARA,E,LE-44,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,2,1,PR,LARA,E,LE-45,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,19,2,PR,LARA,E,LE-46,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,19,2,PR,LARA,E,LE-47,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,SH,11/03/2024,19,2,PR,LARA,E,LE-48,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,19,2,PR,LARA,E,LE-49,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,19,2,PR,LARA,E,LE-50,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,1,3,PR,LARA,E,LE-51,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,1,3,PR,LARA,E,LE-52,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,1,3,PR,LARA,E,LE-53,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,1,3,PR,LARA,E,LE-54,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,1,3,PR,LARA,E,LE-55,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,11,4,PR,LARA,E,LE-56,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,11,4,PR,LARA,E,LE-57,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,11/03/2024,SH,11/03/2024,11,4,PR,LARA,E,LE-58,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,came back and they were extremely dry and their radicles were brown; chose different ones; MEASURED L &W WITH CALIPERS; planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,11,4,PR,LARA,E,LE-59,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
TT,10/29/2024,"TT, AD",10/29/2024,11,4,PR,LARA,E,LE-60,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,planted on 11/3/2024,NA
SH,12/07/2024,SH,10/27/2024,16,1,PR,LARA,A,LA-41,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,16,1,PR,LARA,A,LA-42,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,16,1,PR,LARA,A,LA-43,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,16,1,PR,LARA,A,LA-44,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,16,1,PR,LARA,A,LA-45,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,12,2,PR,LARA,A,LA-46,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,12,2,PR,LARA,A,LA-47,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,12,2,PR,LARA,A,LA-48,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,12,2,PR,LARA,A,LA-49,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,12,2,PR,LARA,A,LA-50,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,8,3,PR,LARA,A,LA-51,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,8,3,PR,LARA,A,LA-52,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,8,3,PR,LARA,A,LA-53,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,8,3,PR,LARA,A,LA-54,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,8,3,PR,LARA,A,LA-55,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,4,4,PR,LARA,A,LA-56,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,4,4,PR,LARA,A,LA-57,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,4,4,PR,LARA,A,LA-58,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,4,4,PR,LARA,A,LA-59,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
SH,12/07/2024,SH,10/27/2024,4,4,PR,LARA,A,LA-60,0,A,H,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,MEASURED L &W WITH CALIPERS,NA
LG,10/25/2024,"LG, SS",10/25/2024,16,1,OC,RHMA,A,RA-1,0,A,H,NA,NA,21.3,19.5,2,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,16,1,OC,RHMA,A,RA-2,0,A,H,NA,NA,19.1,15.5,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,16,1,OC,RHMA,A,RA-3,0,A,H,NA,NA,18.5,15.9,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,16,1,OC,RHMA,A,RA-4,0,A,H,NA,NA,21,18.2,1.5,NA,NA,0,0,0,0,1,0,1,Scratched Hypocotyl,NA
LG,10/25/2024,"LG, SS",10/25/2024,16,1,OC,RHMA,A,RA-5,0,A,H,NA,NA,30,27.4,1.9,NA,NA,0,0,0,0,1,0,1,Scratched Hypocotyl,NA
LG,10/25/2024,"LG, SS",10/25/2024,12,2,OC,RHMA,A,RA-6,0,A,H,NA,NA,22.4,20.4,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,12,2,OC,RHMA,A,RA-7,0,A,H,NA,NA,21.2,19,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,12,2,OC,RHMA,A,RA-8,0,A,H,NA,NA,22.9,20.5,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,12,2,OC,RHMA,A,RA-9,0,A,H,NA,NA,23.7,21.4,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,12,2,OC,RHMA,A,RA-10,0,A,H,NA,NA,26.8,24.1,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,8,3,OC,RHMA,A,RA-11,0,A,H,NA,NA,24.3,22.7,2,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,8,3,OC,RHMA,A,RA-12,0,A,H,NA,NA,19.5,17.1,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,8,3,OC,RHMA,A,RA-13,0,A,H,NA,NA,31.5,28,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,8,3,OC,RHMA,A,RA-14,0,A,H,NA,NA,20.9,18.5,2,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,8,3,OC,RHMA,A,RA-15,0,A,H,NA,NA,23.2,19.9,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,4,4,OC,RHMA,A,RA-16,0,A,H,NA,NA,35.2,32.5,2.8,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,4,4,OC,RHMA,A,RA-17,0,A,H,NA,NA,22.4,19.9,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,4,4,OC,RHMA,A,RA-18,0,A,H,NA,NA,25,22.8,2,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,4,4,OC,RHMA,A,RA-19,0,A,H,NA,NA,21.7,19,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"LG, SS",10/25/2024,4,4,OC,RHMA,A,RA-20,0,A,H,NA,NA,25.5,22.5,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"KR,ES",10/25/2024,14,1,OC,RHMA,B,RB-1,0,A,H,NA,NA,23.6,21,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"KR,ES",10/25/2024,14,1,OC,RHMA,B,RB-2,0,A,H,NA,NA,25.8,22.7,2,NA,NA,0,0,0,0,1,0,1,NA,NA
LG,10/25/2024,"KR,ES",10/25/2024,14,1,OC,RHMA,B,RB-3,0,A,H,NA,NA,29.2,26,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,14,1,OC,RHMA,B,RB-4,0,A,H,NA,NA,36.3,33.3,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,14,1,OC,RHMA,B,RB-5,0,A,H,NA,NA,24.2,20.7,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,7,2,OC,RHMA,B,RB-6,0,A,H,NA,NA,26.5,21.7,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,7,2,OC,RHMA,B,RB-7,0,A,H,NA,NA,23,18.8,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,7,2,OC,RHMA,B,RB-8,0,A,H,NA,NA,22.5,19.7,2,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,7,2,OC,RHMA,B,RB-9,0,A,H,NA,NA,23.4,20.3,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,7,2,OC,RHMA,B,RB-10,0,A,H,NA,NA,29.5,26.2,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,9,3,OC,RHMA,B,RB-11,0,A,H,NA,NA,25,22.2,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,9,3,OC,RHMA,B,RB-12,0,A,H,NA,NA,21.9,19.2,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,9,3,OC,RHMA,B,RB-13,0,A,H,NA,NA,23.6,19.5,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,9,3,OC,RHMA,B,RB-14,0,A,H,NA,NA,27,23.2,2,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,9,3,OC,RHMA,B,RB-15,0,A,H,NA,NA,20,19.7,2,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,20,4,OC,RHMA,B,RB-16,0,A,H,NA,NA,19.8,16.9,1.4,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,20,4,OC,RHMA,B,RB-17,0,A,H,NA,NA,25.4,21.7,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,20,4,OC,RHMA,B,RB-18,0,A,H,NA,NA,22.8,19.6,1.4,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,20,4,OC,RHMA,B,RB-19,0,A,H,NA,NA,23.3,20.2,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
HH,10/28/2024,"HH,DN",10/28/2024,20,4,OC,RHMA,B,RB-20,0,A,H,NA,NA,26,21.9,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,14,1,CP,RHMA,B,RB-21,0,A,H,NA,NA,32,28.8,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,14,1,CP,RHMA,B,RB-22,0,A,H,NA,NA,23.5,20.1,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,14,1,CP,RHMA,B,RB-23,0,A,H,NA,NA,20.1,16,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,14,1,CP,RHMA,B,RB-24,0,A,H,NA,NA,24,20.1,2,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,14,1,CP,RHMA,B,RB-25,0,A,H,NA,NA,21.5,17.6,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,7,2,CP,RHMA,B,RB-26,0,A,H,NA,NA,24,20.1,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,7,2,CP,RHMA,B,RB-27,0,A,H,NA,NA,22.2,18.3,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,7,2,CP,RHMA,B,RB-28,0,A,H,NA,NA,19.5,15.4,0.9,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,7,2,CP,RHMA,B,RB-29,0,A,H,NA,NA,19.1,15,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,7,2,CP,RHMA,B,RB-30,0,A,H,NA,NA,17,13.8,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,9,3,CP,RHMA,B,RB-31,0,A,H,NA,NA,19.1,16,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,9,3,CP,RHMA,B,RB-32,0,A,H,NA,NA,15.1,12.5,2,NA,NA,0,0,0,0,1,0,1,NA,NA
ES,NA,NA,10/29/2024,9,3,CP,RHMA,B,RB-33,0,A,H,NA,NA,32.6,29,2.2,NA,NA,0,0,0,0,1,0,1,NA,NA
NA,NA,NA,10/29/2024,9,3,CP,RHMA,B,RB-34,0,A,H,NA,NA,17,13,2,NA,NA,0,0,0,0,1,0,1,NA,NA
NA,NA,NA,10/29/2024,9,3,CP,RHMA,B,RB-35,0,A,H,NA,NA,20.1,16.2,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
NA,NA,NA,10/29/2024,20,4,CP,RHMA,B,RB-36,0,A,H,NA,NA,16.6,14,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
NA,NA,NA,10/29/2024,20,4,CP,RHMA,B,RB-37,0,A,H,NA,NA,29.4,25.1,2,NA,NA,0,0,0,0,1,0,1,NA,NA
NA,NA,NA,10/29/2024,20,4,CP,RHMA,B,RB-38,0,A,H,NA,NA,19.6,15.3,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
NA,NA,NA,10/29/2024,20,4,CP,RHMA,B,RB-39,0,A,H,NA,NA,20.7,15.3,1.5,NA,NA,0,0,0,0,1,0,1,NA,NA
NA,NA,NA,10/29/2024,20,4,CP,RHMA,B,RB-40,0,A,H,NA,NA,17,12.4,1.4,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,14,1,PR,RHMA,B,RB-41,0,A,H,NA,NA,26.2,23.2,2,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,14,1,PR,RHMA,B,RB-42,0,A,H,NA,NA,21.4,18.7,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,14,1,PR,RHMA,B,RB-43,0,A,H,NA,NA,26,23.1,2,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,14,1,PR,RHMA,B,RB-44,0,A,H,NA,NA,23.5,20.7,2,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,14,1,PR,RHMA,B,RB-45,0,A,H,NA,NA,22.4,19.4,2,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,7,2,PR,RHMA,B,RB-46,0,A,H,NA,NA,22.1,19.4,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,7,2,PR,RHMA,B,RB-47,0,A,H,NA,NA,20.4,18.1,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,7,2,PR,RHMA,B,RB-48,0,A,H,NA,NA,20.3,18.2,1.3,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,7,2,PR,RHMA,B,RB-49,0,A,H,NA,NA,24.3,21.4,2,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,7,2,PR,RHMA,B,RB-50,0,A,H,NA,NA,27.8,24.4,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,9,3,PR,RHMA,B,RB-51,0,A,H,NA,NA,19.4,16.2,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,9,3,PR,RHMA,B,RB-52,0,A,H,NA,NA,18.3,16.3,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,9,3,PR,RHMA,B,RB-53,0,A,H,NA,NA,21.9,19.2,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,9,3,PR,RHMA,B,RB-54,0,A,H,NA,NA,22.9,20.1,1.9,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,9,3,PR,RHMA,B,RB-55,0,A,H,NA,NA,21.8,19.3,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,20,4,PR,RHMA,B,RB-56,0,A,H,NA,NA,21.3,19.7,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
AR,DIRECT UPLOAD,"AR,MG",10/29/2024,20,4,PR,RHMA,B,RB-57,0,A,H,NA,NA,25.2,21.9,2,NA,NA,0,0,0,0,1,0,1,NA,NA
